  CCSDS_OEM_VERS = 2.0
  CREATION_DATE  = 2026-06-01T00:24:53
  ORIGINATOR     = BACC

  META_START
  OBJECT_NAME    = KJZ
  OBJECT_ID      = CSS
  CENTER_NAME    = EARTH
  REF_FRAME      = EME2000
  TIME_SYSTEM    = UTC
  START_TIME     = 2026-06-01T00:00:00.000000
  STOP_TIME      = 2026-06-08T00:00:00.000000
  META_STOP

  COMMENT OEM data, unit is km and km/s.
  2026-06-01T00:00:00.000000      -5527.163140902      -1838.355547048       3444.912323573    0.26417795100   -6.93938055100   -3.26703476600
  2026-06-01T00:04:00.000000      -5261.137094595      -3415.679017430       2543.361334250    1.93907674300   -6.12372078700   -4.19936971000
  2026-06-01T00:08:00.000000      -4607.820491544      -4741.567220685       1454.060449646    3.47164016300   -4.85700151700   -4.82189588100
  2026-06-01T00:11:59.999999      -3615.229938473      -5718.337578902        257.398723706    4.74883396800   -3.23240364000   -5.08846417300
  2026-06-01T00:15:59.999999      -2356.424770664      -6274.031577543       -958.266871138    5.67634281100   -1.36978492100   -4.97927790500
  2026-06-01T00:20:00.000000       -924.114874146      -6367.776835666      -2103.174307621    6.18578014100    0.59331452900   -4.50250350200
  2026-06-01T00:24:00.000000        576.226527645      -5992.789779505      -3092.828345009    6.23980641500    2.51216887800   -3.69355113500
  2026-06-01T00:27:59.999999       2034.170418560      -5176.803629609      -3854.240078931    5.83469118200    4.24564714200   -2.61228039800
  2026-06-01T00:31:59.999999       3342.455564185      -3979.940994262      -4331.274651761    5.00033282800    5.66661854300   -1.33836657800
  2026-06-01T00:36:00.000000       4404.803468875      -2490.244398460      -4488.710970029    3.79778717900    6.67089360300    0.03462285300
  2026-06-01T00:40:00.000000       5142.906508679       -817.257357092      -4314.793388372    2.31485095300    7.18454405100    1.40588490600
  2026-06-01T00:43:59.999999       5502.139257943        915.908719061      -3822.117467347    0.65994372300    7.16914059100    2.67449703100
  2026-06-01T00:47:59.999999       5455.623686410       2581.508863665      -3046.786792136   -1.04550951600    6.62477382500    3.74667191600
  2026-06-01T00:52:00.000000       5006.331980226       4056.504392822      -2045.874871820   -2.67565930900    5.59044385500    4.54252406600
  2026-06-01T00:56:00.000000       4187.055481116       5231.697070627       -893.332484470   -4.10942902800    4.14186711600    5.00225280600
  2026-06-01T00:59:59.999999       3058.136509088       6019.979553499        325.459065723   -5.23983484900    2.38631770100    5.09108753100
  2026-06-01T01:03:59.999999       1703.025476375       6362.993108607       1520.104148317   -5.98259499900    0.45450530000    4.80231423000
  2026-06-01T01:08:00.000000        221.989548149       6235.543762570       2602.035470789   -6.28274815900   -1.50972241300    4.15775986900
  2026-06-01T01:12:00.000000      -1275.465373329       5647.418869201       3491.185700351   -6.11871084800   -3.36060161600    3.20592797600
  2026-06-01T01:15:59.999999      -2678.811323494       4642.499948842       4121.949166212   -5.50352783400   -4.96156402700    2.01801332700
  2026-06-01T01:19:59.999999      -3884.688225973       3295.321088445       4447.974299004   -4.48344798900   -6.19529379400    0.68222006400
  2026-06-01T01:24:00.000000      -4804.456113867       1705.414814934       4445.457138524   -3.13403819400   -6.97195019000   -0.70293158200
  2026-06-01T01:28:00.000000      -5370.574677505        -10.035764402       4114.774699976   -1.55453999600   -7.23513179700   -2.03562188700
