  CCSDS_OEM_VERS = 2.0
  CREATION_DATE  = 2026-05-15T00:54:07
  ORIGINATOR     = BACC

  META_START
  OBJECT_NAME    = KJZ
  OBJECT_ID      = CSS
  CENTER_NAME    = EARTH
  REF_FRAME      = EME2000
  TIME_SYSTEM    = UTC
  START_TIME     = 2026-05-15T00:00:00.000000
  STOP_TIME      = 2026-05-22T00:00:00.000000
  META_STOP

  COMMENT OEM data, unit is km and km/s.
  2026-05-15T00:00:00.000000        276.620663948       5121.307598235      -4409.298450494   -7.52930824600    1.18937840100    0.90383257000
  2026-05-15T00:04:00.000000      -1518.365174925       5214.713362916      -4032.264896478   -7.33644164400   -0.41584120000    2.21866135200
  2026-05-15T00:08:00.000000      -3201.535010727       4924.123988608      -3357.453772844   -6.60319748700   -1.99087229800    3.36997390900
  2026-05-15T00:11:59.999999      -4648.850109495       4270.796662293      -2434.603280382   -5.38304055200   -3.41997185700    4.27281481400
  2026-05-15T00:15:59.999999      -5753.516828448       3302.697928935      -1331.801440812   -3.76541428500   -4.59767972200    4.86020269000
  2026-05-15T00:20:00.000000      -6433.927901683       2091.066373944       -130.516324193   -1.86947634800   -5.43677166900    5.08835541900
  2026-05-15T00:24:00.000000      -6639.784998668        725.204401579       1080.421993088    0.16460692700   -5.87491917500    4.94012135400
  2026-05-15T00:27:59.999999      -6355.921368893       -694.143112231       2211.442789288    2.18618630300   -5.87975664400    4.42656082100
  2026-05-15T00:31:59.999999      -5603.391538088      -2062.317796698       3178.939407466    4.04597466900   -5.45115585400    3.58591717900
  2026-05-15T00:36:00.000000      -4437.819514724      -3278.488929189       3911.451885311    5.60693980100   -4.62093463200    2.48053432600
  2026-05-15T00:40:00.000000      -2945.224988374      -4253.076297080       4354.916731151    6.75437959500   -3.45041423100    1.19210275400
  2026-05-15T00:43:59.999999      -1235.629308108      -4914.295656167       4476.592461576    7.40413996600   -2.02561522300   -0.18447260600
